"","subject","time","outcome","y","cluster"
"65",2,0,5,18.4275098257635,1
"66",2,0.71568453812506,1,17.7340638063507,1
"67",2,0.71568453812506,2,-6.5984042510028,1
"68",2,0.71568453812506,3,-0.719757812693043,1
"69",2,0.71568453812506,4,-6.17797755695963,1
"70",2,0.71568453812506,5,2.14832344741291,1
"71",2,1.16918582713697,1,-25.114409489533,1
"72",2,1.16918582713697,2,0.706597571677807,1
"73",2,1.16918582713697,3,-8.89271120444125,1
"74",2,1.16918582713697,4,5.16276278242635,1
"75",2,1.16918582713697,5,-2.40763731967597,1
"76",2,4.43670158809982,1,18.2744973886676,1
"77",2,4.43670158809982,2,-6.79830843210812,1
"78",2,4.43670158809982,3,-0.395930275204178,1
"79",2,4.43670158809982,4,-9.53383787257595,1
"80",2,4.43670158809982,5,-12.0715091182114,1
"81",2,6.15772880020086,1,48.2245856345895,1
"82",2,6.15772880020086,2,7.09726086800064,1
"83",2,6.15772880020086,3,8.33509534894192,1
"84",2,6.15772880020086,4,22.4090746333964,1
"85",2,6.15772880020086,5,-11.909184218955,1
"86",3,0,1,8.39727779643499,1
"87",3,0,2,-9.35933672018862,1
"88",3,0,3,-13.8894359701096,1
"89",3,0,4,-15.776876768369,1
"90",3,0,5,22.6085659852009,1
"91",3,1.51804823568091,1,2.51179848971404,1
"92",3,1.51804823568091,2,2.88534396540721,1
"93",3,1.51804823568091,3,2.0724645987329,1
"94",3,1.51804823568091,4,6.28642588790521,1
"95",3,1.51804823568091,5,6.11003860020391,1
"96",3,2.62787601270247,1,14.8953932564352,1
"97",3,2.62787601270247,2,-6.77721924876184,1
"98",3,2.62787601270247,3,-0.0909317288980915,1
"99",3,2.62787601270247,4,6.57736184846505,1
"100",3,2.62787601270247,5,-18.4322087859328,1
"101",3,4.28265892446507,1,4.18931829175127,1
"102",3,4.28265892446507,2,7.31637422198254,1
"103",3,4.28265892446507,3,2.06275304715008,1
"104",3,4.28265892446507,4,8.51908967608936,1
"105",3,4.28265892446507,5,-3.04002622124284,1
"106",3,4.97334823326673,1,33.1612523399959,1
"107",3,4.97334823326673,2,12.7052701140238,1
"108",3,4.97334823326673,3,20.9501207495037,1
"109",3,4.97334823326673,4,1.00816862621412,1
"110",3,4.97334823326673,5,-3.54589396796685,1
"111",3,7.20517821563408,1,37.8631550686997,1
"112",3,7.20517821563408,2,9.85863416083246,1
"113",3,7.20517821563408,3,-24.9912899816985,1
"114",3,7.20517821563408,4,2.80743424387872,1
"115",3,7.20517821563408,5,-6.47881678947854,1
"116",3,7.73121842078399,1,9.18293068003842,1
"117",3,7.73121842078399,2,8.36615804918294,1
"118",3,7.73121842078399,3,8.92539560520687,1
"119",3,7.73121842078399,4,0.1428455575992,1
"120",3,7.73121842078399,5,7.26978298461388,1
"121",3,9.13746599736623,1,26.0234090395636,1
"122",3,9.13746599736623,2,-4.41164730169834,1
"123",3,9.13746599736623,3,-2.69182137344204,1
"124",3,9.13746599736623,4,-0.997613633382304,1
"125",3,9.13746599736623,5,-16.4243746134059,1
"126",3,9.69803075876553,1,8.36697616268786,1
"127",3,9.69803075876553,2,-17.9344599082053,1
"128",3,9.69803075876553,3,-13.9341027225655,1
"129",3,9.69803075876553,4,-18.2854335190178,1
"130",3,9.69803075876553,5,-17.2177988323196,1
"131",4,0,1,20.9416854715284,1
"132",4,0,2,2.03460990734328,1
"133",4,0,3,13.7931357420751,1
"134",4,0,4,12.1449549566713,1
"135",4,0,5,14.4588103558431,1
"136",4,3.36286125949118,1,3.14055246699839,1
"137",4,3.36286125949118,2,-20.4255881469258,1
"138",4,3.36286125949118,3,13.9218468795901,1
"139",4,3.36286125949118,4,5.9507439432142,1
"140",4,3.36286125949118,5,12.2462924548478,1
"141",4,5.96698077116162,1,6.94813833415476,1
"142",4,5.96698077116162,2,12.6002127772394,1
"143",4,5.96698077116162,3,-2.57489229877965,1
"144",4,5.96698077116162,4,7.00669427640101,1
"145",4,5.96698077116162,5,0.972745399355558,1
"146",4,6.33426059619524,1,43.2906833551767,1
"147",4,6.33426059619524,2,23.4995066509174,1
"148",4,6.33426059619524,3,13.1187253448533,1
"149",4,6.33426059619524,4,10.2520181393523,1
"150",4,6.33426059619524,5,2.48145357138011,1
"151",4,6.86700232152361,1,39.7147982150665,1
"152",4,6.86700232152361,2,-3.4601022913914,1
"153",4,6.86700232152361,3,14.6542265899439,1
"154",4,6.86700232152361,4,13.186660982287,1
"155",4,6.86700232152361,5,-8.41485195595219,1
"156",4,8.41349921911024,1,32.3558924942025,1
"157",4,8.41349921911024,2,18.6057634679929,1
"158",4,8.41349921911024,3,4.94841003572644,1
"159",4,8.41349921911024,4,24.2202744063889,1
"160",4,8.41349921911024,5,-19.3874518886203,1
"161",5,0,1,6.39874768075871,1
"162",5,0,2,9.04390800857103,1
"163",5,0,3,-9.26867567272913,1
"164",5,0,4,4.37656450957304,1
"165",5,0,5,11.0680689071903,1
"166",5,1.17652950237971,1,-7.18651717029286,1
"167",5,1.17652950237971,2,-18.3346855528082,1
"168",5,1.17652950237971,3,-3.19477956459921,1
"169",5,1.17652950237971,4,-6.95027926096228,1
"170",5,1.17652950237971,5,-9.61029339045582,1
"171",5,3.81911791861057,1,8.2814352608442,1
"172",5,3.81911791861057,2,16.0835520753474,1
"173",5,3.81911791861057,3,0.735573917690813,1
"174",5,3.81911791861057,4,0.203854699210697,1
"175",5,3.81911791861057,5,7.18675648822651,1
"176",5,4.47917622304522,1,30.442207086542,1
"177",5,4.47917622304522,2,8.82512391702041,1
"178",5,4.47917622304522,3,10.4368341947179,1
"179",5,4.47917622304522,4,13.6922738344369,1
"180",5,4.47917622304522,5,-16.8124923056052,1
"181",5,6.13761163468007,1,21.7435470716262,1
"182",5,6.13761163468007,2,22.8645080650859,1
"183",5,6.13761163468007,3,2.28765474960301,1
"184",5,6.13761163468007,4,6.79863628094123,1
"185",5,6.13761163468007,5,-4.64059927688025,1
"186",5,7.99021443189122,1,28.6117501714932,1
"187",5,7.99021443189122,2,-6.81756523810179,1
"188",5,7.99021443189122,3,41.2951137105638,1
"189",5,7.99021443189122,4,1.71274366113654,1
"190",5,7.99021443189122,5,-23.5124573725995,1
"191",5,8.14527816779446,1,18.9525318035604,1
"192",5,8.14527816779446,2,15.1932333519765,1
"193",5,8.14527816779446,3,23.2617172576028,1
"194",5,8.14527816779446,4,-1.75187618460697,1
"195",5,8.14527816779446,5,9.01985768588266,1
"196",5,8.52930956124328,1,32.9726574433124,1
"197",5,8.52930956124328,2,-2.23995916341613,1
"198",5,8.52930956124328,3,27.4199415973021,1
"199",5,8.52930956124328,4,32.010501100706,1
"200",5,8.52930956124328,5,-12.6225906622073,1
"201",5,8.79282097099349,1,37.1061253925238,1
"202",5,8.79282097099349,2,2.11917990361339,1
"203",5,8.79282097099349,3,34.7530682200834,1
"204",5,8.79282097099349,4,10.5646970755825,1
"205",5,8.79282097099349,5,-19.1376241258524,1
"206",5,9.49898283090442,1,14.8273541252988,1
"207",5,9.49898283090442,2,7.08787037048255,1
"208",5,9.49898283090442,3,12.6867454847032,1
"209",5,9.49898283090442,4,-1.70013723346081,1
"210",5,9.49898283090442,5,-10.453011583054,1
"211",6,0,1,8.31291656340146,1
"212",6,0,2,-8.35736406830204,1
"213",6,0,3,-21.4618722524968,1
"214",6,0,4,2.03825095669673,1
"215",6,0,5,-9.04679581890484,1
"216",6,0.944804636295885,1,24.4537582462455,1
"217",6,0.944804636295885,2,5.41018191939085,1
"218",6,0.944804636295885,3,13.4522260694988,1
"219",6,0.944804636295885,4,31.5010562545521,1
"220",6,0.944804636295885,5,-5.63662098453807,1
"221",6,1.87756808847189,1,22.9970855688032,1
"222",6,1.87756808847189,2,-6.68469791960784,1
"223",6,1.87756808847189,3,-9.87008939904988,1
"224",6,1.87756808847189,4,-16.2883025066459,1
"225",6,1.87756808847189,5,-30.0151277753744,1
"226",6,3.19501565524843,1,24.3542830616603,1
"227",6,3.19501565524843,2,8.74419246820036,1
"228",6,3.19501565524843,3,-8.95881365672976,1
"229",6,3.19501565524843,4,2.76652541007243,1
"230",6,3.19501565524843,5,2.01148315291133,1
"231",6,3.42353929264937,1,47.0442437793011,1
"232",6,3.42353929264937,2,-3.0421856206372,1
"233",6,3.42353929264937,3,15.5698505221878,1
"234",6,3.42353929264937,4,-3.3812343176453,1
"235",6,3.42353929264937,5,-9.05684391529133,1
"236",6,3.55138898734003,1,19.776065935201,1
"237",6,3.55138898734003,2,1.73903777121578,1
"238",6,3.55138898734003,3,4.74798587469658,1
"239",6,3.55138898734003,4,-0.264125208754886,1
"240",6,3.55138898734003,5,-4.62997932189239,1
"241",6,3.76600897137541,1,21.6338733205505,1
"242",6,3.76600897137541,2,23.9401063101253,1
"243",6,3.76600897137541,3,12.1937040087979,1
"244",6,3.76600897137541,4,13.8260633604291,1
"245",6,3.76600897137541,5,-3.39635994949997,1
"246",6,4.29509264486842,1,32.1210014943357,1
"247",6,4.29509264486842,2,16.6002520383362,1
"248",6,4.29509264486842,3,4.68376202310313,1
"249",6,4.29509264486842,4,-4.08175916753149,1
"250",6,4.29509264486842,5,-9.05000121563875,1
"251",6,5.20548831822816,1,24.9722201517293,1
"252",6,5.20548831822816,2,-6.74658558094008,1
"253",6,5.20548831822816,3,20.2308541572005,1
"254",6,5.20548831822816,4,13.7311560234069,1
"255",6,5.20548831822816,5,-23.0787473175398,1
"256",6,5.6565803559497,1,13.2813112475909,1
"257",6,5.6565803559497,2,8.79742343109057,1
"258",6,5.6565803559497,3,23.7229156072842,1
"259",6,5.6565803559497,4,16.2091704231593,1
"260",6,5.6565803559497,5,-29.1362458880184,1
"261",6,6.18166748632211,1,38.3915111998006,1
"262",6,6.18166748632211,2,42.3274339970253,1
"263",6,6.18166748632211,3,10.483630466713,1
"264",6,6.18166748632211,4,-7.99430297669673,1
"265",6,6.18166748632211,5,-13.706465569956,1
"266",6,7.44618380290922,1,18.8679849071463,1
"267",6,7.44618380290922,2,30.0910145305399,1
"268",6,7.44618380290922,3,11.4506675696412,1
"269",6,7.44618380290922,4,15.6643703375947,1
"270",6,7.44618380290922,5,-7.84937837247657,1
"271",7,0,1,9.91920075524949,1
"272",7,0,2,0.385727803897417,1
"273",7,0,3,14.4547356205503,1
"274",7,0,4,8.37583978030279,1
"275",7,0,5,-1.01181681552083,1
"276",7,2.12207097245846,1,14.2203879451755,1
"277",7,2.12207097245846,2,3.77902052538044,1
"278",7,2.12207097245846,3,9.03054451621309,1
"279",7,2.12207097245846,4,-17.2617974465437,1
"280",7,2.12207097245846,5,-6.39870640216435,1
"281",7,3.86717882589437,1,27.3450980696471,1
"282",7,3.86717882589437,2,3.18396584831632,1
"283",7,3.86717882589437,3,13.9716309316785,1
"284",7,3.86717882589437,4,-11.144510164447,1
"285",7,3.86717882589437,5,-3.71225731587981,1
"286",7,5.0406796989264,1,30.7307916347506,1
"287",7,5.0406796989264,2,9.42446189580631,1
"288",7,5.0406796989264,3,24.0215315186503,1
"289",7,5.0406796989264,4,16.950283109374,1
"290",7,5.0406796989264,5,-10.4045415842763,1
"291",7,5.5410655757878,1,21.8286472924691,1
"292",7,5.5410655757878,2,3.01981836481898,1
"293",7,5.5410655757878,3,8.47754476748011,1
"294",7,5.5410655757878,4,-14.5632567601476,1
"295",7,5.5410655757878,5,-9.10307643718191,1
"296",7,5.91752370283939,1,28.220957415947,1
"297",7,5.91752370283939,2,14.0697868788847,1
"298",7,5.91752370283939,3,22.7737262076898,1
"299",7,5.91752370283939,4,21.1970683988674,1
"300",7,5.91752370283939,5,-21.4613647086182,1
"301",7,8.10387985093985,1,31.5541851462039,1
"302",7,8.10387985093985,2,15.3687755142454,1
"303",7,8.10387985093985,3,17.8587737164099,1
"304",7,8.10387985093985,4,16.2315054515913,1
"305",7,8.10387985093985,5,-11.5891531086893,1
"306",8,0,1,-17.1080393713919,1
"307",8,0,2,-12.8287661306259,1
"308",8,0,3,-20.8675403278856,1
"309",8,0,4,-9.12322212072904,1
"310",8,0,5,2.28607765639334,1
"311",8,2.01500575209502,1,9.95977982131022,1
"312",8,2.01500575209502,2,-3.33229712504413,1
"313",8,2.01500575209502,3,13.8560497995276,1
"314",8,2.01500575209502,4,13.2794455178314,1
"315",8,2.01500575209502,5,14.4082261882412,1
"316",8,4.07317754020914,1,30.1126407957974,1
"317",8,4.07317754020914,2,-8.84631114378541,1
"318",8,4.07317754020914,3,4.8600848581607,1
"319",8,4.07317754020914,4,13.6535170779265,1
"320",8,4.07317754020914,5,12.6881299875166,1
"321",8,4.07592222688254,1,34.0530350606145,1
"322",8,4.07592222688254,2,5.52037554374686,1
"323",8,4.07592222688254,3,12.123063323145,1
"324",8,4.07592222688254,4,34.0407568631137,1
"325",8,4.07592222688254,5,-0.711749030006631,1
"326",8,5.76053713704459,1,36.0143951772514,1
"327",8,5.76053713704459,2,3.47484146623479,1
"328",8,5.76053713704459,3,3.94832420989042,1
"329",8,5.76053713704459,4,7.23131397712467,1
"330",8,5.76053713704459,5,-9.30905584673478,1
"331",8,8.80349389766343,1,21.1503177852894,1
"332",8,8.80349389766343,2,-4.19777926415048,1
"333",8,8.80349389766343,3,14.2164376940578,1
"334",8,8.80349389766343,4,3.82864002249754,1
"335",8,8.80349389766343,5,-11.1445881784468,1
"336",9,0,1,-19.9744846486603,1
"337",9,0,2,8.0643689399747,1
"338",9,0,3,-3.93060424094731,1
"339",9,0,4,13.9143518729696,1
"340",9,0,5,-0.274572971823288,1
"341",9,2.62052088882774,1,5.04800636011286,1
"342",9,2.62052088882774,2,6.44367130121741,1
"343",9,2.62052088882774,3,9.51841870870949,1
"344",9,2.62052088882774,4,4.02171538442392,1
"345",9,2.62052088882774,5,4.53042126822789,1
"346",9,4.42542039020918,1,20.810806752043,1
"347",9,4.42542039020918,2,-8.61772612875963,1
"348",9,4.42542039020918,3,13.4839067272783,1
"349",9,4.42542039020918,4,-0.0563841182636793,1
"350",9,4.42542039020918,5,11.3335299454456,1
"351",9,6.36722591868602,1,12.6475513911569,1
"352",9,6.36722591868602,2,7.25964036712219,1
"353",9,6.36722591868602,3,8.06056567202067,1
"354",9,6.36722591868602,4,25.7936444571969,1
"355",9,6.36722591868602,5,-17.228255904313,1
"356",10,0,1,5.29576969159627,1
"357",10,0,2,6.41410242859624,1
"358",10,0,3,15.3774277868452,1
"359",10,0,4,1.73689297112258,1
"360",10,0,5,14.7969265291197,1
"361",10,1.6458858094411,1,13.3106114198188,1
"362",10,1.6458858094411,2,7.83236414975333,1
"363",10,1.6458858094411,3,8.76466016961665,1
"364",10,1.6458858094411,4,-14.1420466305976,1
"365",10,1.6458858094411,5,2.18391345923917,1
"366",10,5.38500850298442,1,31.9371371811759,1
"367",10,5.38500850298442,2,-0.274866856358697,1
"368",10,5.38500850298442,3,9.85991219237864,1
"369",10,5.38500850298442,4,1.10988840229622,1
"370",10,5.38500850298442,5,-4.85825011699844,1
"371",10,6.53070950857364,1,28.6908411044682,1
"372",10,6.53070950857364,2,14.004542918317,1
"373",10,6.53070950857364,3,34.3827411261555,1
"374",10,6.53070950857364,4,-11.9175444103684,1
"375",10,6.53070950857364,5,-4.72540986269873,1
"376",10,7.61892079911195,1,31.7908590193642,1
"377",10,7.61892079911195,2,3.46973428210123,1
"378",10,7.61892079911195,3,36.104422607328,1
"379",10,7.61892079911195,4,27.9580260115752,1
"380",10,7.61892079911195,5,-0.330070666635306,1
"381",10,9.0418604175793,1,3.65787882489846,1
"382",10,9.0418604175793,2,-3.40109725079401,1
"383",10,9.0418604175793,3,3.00354193742802,1
"384",10,9.0418604175793,4,8.88201436678821,1
"385",10,9.0418604175793,5,-5.94686926819747,1
"386",10,9.99029750656337,1,24.7441169811942,1
"387",10,9.99029750656337,2,10.8655870536993,1
"388",10,9.99029750656337,3,2.041462884352,1
"389",10,9.99029750656337,4,29.1282536634794,1
"390",10,9.99029750656337,5,-9.61871575615733,1
"391",10,10.0524203605019,1,14.5319377284792,1
"392",10,10.0524203605019,2,-1.41097237814726,1
"393",10,10.0524203605019,3,6.94309758129882,1
"394",10,10.0524203605019,4,0.583790666670458,1
"395",10,10.0524203605019,5,-23.2091220233571,1
"396",10,10.3565188746434,1,56.1855019050291,1
"397",10,10.3565188746434,2,19.0426584478925,1
"398",10,10.3565188746434,3,19.6698076135115,1
"399",10,10.3565188746434,4,28.6461795583684,1
"400",10,10.3565188746434,5,1.70676251269545,1
"401",11,0,1,-3.03153943812358,1
"402",11,0,2,-0.697523425405671,1
"403",11,0,3,-2.63663936789394,1
"404",11,0,4,-10.002115162653,1
"405",11,0,5,4.85615178069022,1
"406",11,1.38182116160169,1,2.42088121340143,1
"407",11,1.38182116160169,2,-11.0620560571757,1
"408",11,1.38182116160169,3,-3.08683887189552,1
"409",11,1.38182116160169,4,-5.00860242097846,1
"410",11,1.38182116160169,5,-8.71318640838394,1
"411",11,2.18628117872868,1,22.4912774652379,1
"412",11,2.18628117872868,2,0.761596325497901,1
"413",11,2.18628117872868,3,-21.0281258041082,1
"414",11,2.18628117872868,4,16.3673869813657,1
"415",11,2.18628117872868,5,20.8509231947616,1
"416",11,3.32999216858298,1,-1.86997241410292,1
"417",11,3.32999216858298,2,-1.90382079586785,1
"418",11,3.32999216858298,3,22.7829487207903,1
"419",11,3.32999216858298,4,2.44851256356473,1
"420",11,3.32999216858298,5,0.796630427425765,1
"421",11,4.69146470283158,1,18.353168837828,1
"422",11,4.69146470283158,2,3.18290384052174,1
"423",11,4.69146470283158,3,30.015038766891,1
"424",11,4.69146470283158,4,7.82665499535149,1
"425",11,4.69146470283158,5,-14.6308962799954,1
"426",11,6.59865598555189,1,26.509450598758,1
"427",11,6.59865598555189,2,-11.2772852676708,1
"428",11,6.59865598555189,3,14.093181942616,1
"429",11,6.59865598555189,4,-1.72320750713064,1
"430",11,6.59865598555189,5,-18.579759674959,1
"431",11,7.45653312420473,1,25.8351306520842,1
"432",11,7.45653312420473,2,5.31702452224946,1
"433",11,7.45653312420473,3,14.7155966888143,1
"434",11,7.45653312420473,4,17.3642799130179,1
"435",11,7.45653312420473,5,-18.1960726686345,1
"436",11,8.67432969319634,1,27.926108710611,1
"437",11,8.67432969319634,2,12.6835931380605,1
"438",11,8.67432969319634,3,11.5480559699303,1
"439",11,8.67432969319634,4,9.80692410210545,1
"440",11,8.67432969319634,5,-21.5228199933024,1
"441",11,8.70480884122662,1,22.1424941832071,1
"442",11,8.70480884122662,2,-0.157743371613272,1
"443",11,8.70480884122662,3,-0.711787420921901,1
"444",11,8.70480884122662,4,23.8095537531411,1
"445",11,8.70480884122662,5,3.62550724629348,1
"446",12,0,1,12.3399682463,1
"447",12,0,2,-10.2007020326238,1
"448",12,0,3,-5.70050586992385,1
"449",12,0,4,11.1469657414651,1
"450",12,0,5,-11.8912534011953,1
"451",12,6.042352000135,1,27.3657471412012,1
"452",12,6.042352000135,2,8.56605684674274,1
"453",12,6.042352000135,3,8.80701963450586,1
"454",12,6.042352000135,4,-25.2958678032402,1
"455",12,6.042352000135,5,-0.0477964120196503,1
"456",12,6.43390107678715,1,12.1523710964911,1
"457",12,6.43390107678715,2,-0.825332885972615,1
"458",12,6.43390107678715,3,1.9181524768461,1
"459",12,6.43390107678715,4,-7.26673637330444,1
"460",12,6.43390107678715,5,-22.6874302840992,1
"461",12,6.49073526170105,1,29.3770744827038,1
"462",12,6.49073526170105,2,5.00459400850801,1
"463",12,6.49073526170105,3,-3.17678423395117,1
"464",12,6.49073526170105,4,24.5914239827898,1
"465",12,6.49073526170105,5,-13.1042220472389,1
"466",12,7.87156577268615,1,20.6527833886208,1
"467",12,7.87156577268615,2,20.6024429902926,1
"468",12,7.87156577268615,3,19.5688382992077,1
"469",12,7.87156577268615,4,-0.904138832779248,1
"470",12,7.87156577268615,5,-10.1643761648899,1
"471",12,10.995793352602,1,34.4467659290029,1
"472",12,10.995793352602,2,14.9984181617094,1
"473",12,10.995793352602,3,6.22505018485099,1
"474",12,10.995793352602,4,22.9104757844165,1
"475",12,10.995793352602,5,2.26490977955504,1
"476",13,0,1,-12.8944949666306,1
"477",13,0,2,10.0051868091887,1
"478",13,0,3,-9.04620647444399,1
"479",13,0,4,13.9145500544255,1
"480",13,0,5,11.0164832237939,1
"481",13,0.743463517865166,1,11.2191994588292,1
"482",13,0.743463517865166,2,5.09077887873228,1
"483",13,0.743463517865166,3,-14.8552097434049,1
"484",13,0.743463517865166,4,-6.47240000654413,1
"485",13,0.743463517865166,5,9.77333580654794,1
"486",13,5.20093153289054,1,26.4743245842001,1
"487",13,5.20093153289054,2,-4.37900878961988,1
"488",13,5.20093153289054,3,10.228458606642,1
"489",13,5.20093153289054,4,7.02448252596989,1
"490",13,5.20093153289054,5,0.890283755375351,1
"491",13,9.16828460723627,1,27.2878124984732,1
"492",13,9.16828460723627,2,18.1536374916148,1
"493",13,9.16828460723627,3,-5.16188844338741,1
"494",13,9.16828460723627,4,4.28027908254533,1
"495",13,9.16828460723627,5,-9.48183796076731,1
"496",14,0,1,-12.0616798206144,1
"497",14,0,2,-5.44224238051948,1
"498",14,0,3,-3.11384853905605,1
"499",14,0,4,-0.972006659817182,1
"500",14,0,5,-10.3588788654352,1
"501",14,2.11824720271397,1,31.0852334017892,1
"502",14,2.11824720271397,2,21.7929326587221,1
"503",14,2.11824720271397,3,-10.664558943503,1
"504",14,2.11824720271397,4,-17.5398340238501,1
"505",14,2.11824720271397,5,-4.12504864229227,1
"506",14,2.96551334194373,1,14.6240179513005,1
"507",14,2.96551334194373,2,0.52972316984233,1
"508",14,2.96551334194373,3,8.47449347425074,1
"509",14,2.96551334194373,4,9.25430828528337,1
"510",14,2.96551334194373,5,1.50628287466084,1
"511",14,3.57977801072411,1,17.583484889093,1
"512",14,3.57977801072411,2,3.44917511913342,1
"513",14,3.57977801072411,3,12.8455810990585,1
"514",14,3.57977801072411,4,17.0800527311705,1
"515",14,3.57977801072411,5,-10.7124593796896,1
"516",14,5.44047859671991,1,20.3356299382815,1
"517",14,5.44047859671991,2,-14.084771864294,1
"518",14,5.44047859671991,3,4.71296039557822,1
"519",14,5.44047859671991,4,15.9121586665808,1
"520",14,5.44047859671991,5,-12.9676800301272,1
"521",14,7.66448349901475,1,23.5139071126096,1
"522",14,7.66448349901475,2,5.57237007074173,1
"523",14,7.66448349901475,3,21.2834258707454,1
"524",14,7.66448349901475,4,-7.82987103517317,1
"525",14,7.66448349901475,5,-28.8348843179241,1
"526",14,8.83049483248033,1,20.8285124427336,1
"527",14,8.83049483248033,2,10.3031700957496,1
"528",14,8.83049483248033,3,-9.78634029913035,1
"529",14,8.83049483248033,4,12.4462258344606,1
"530",14,8.83049483248033,5,-13.2439619656298,1
"531",14,9.44586112711113,1,44.8218482989327,1
"532",14,9.44586112711113,2,8.82961773092936,1
"533",14,9.44586112711113,3,1.75962896125928,1
"534",14,9.44586112711113,4,12.6132819375551,1
"535",14,9.44586112711113,5,-12.6370585840783,1
"536",14,10.5489687331719,1,1.91437455266993,1
"537",14,10.5489687331719,2,19.3251419890038,1
"538",14,10.5489687331719,3,2.05082579341437,1
"539",14,10.5489687331719,4,14.142310994871,1
"540",14,10.5489687331719,5,-14.7224816243862,1
"541",14,10.9557280447334,1,29.695668603716,1
"542",14,10.9557280447334,2,39.7992209931018,1
"543",14,10.9557280447334,3,19.0678818056003,1
"544",14,10.9557280447334,4,32.8236838958602,1
"545",14,10.9557280447334,5,-16.2234459458116,1
"546",15,0,1,11.4282595121319,1
"547",15,0,2,10.2456438201569,1
"548",15,0,3,-15.8707410159007,1
"549",15,0,4,1.53573786136616,1
"550",15,0,5,2.69810513579677,1
"551",15,1.64551119005773,1,0.792017615623481,1
"552",15,1.64551119005773,2,-6.40827131258892,1
"553",15,1.64551119005773,3,-7.76528823235557,1
"554",15,1.64551119005773,4,8.32337213398647,1
"555",15,1.64551119005773,5,-18.9882067325996,1
"556",15,1.94313412765041,1,23.6766515669622,1
"557",15,1.94313412765041,2,1.75962429770794,1
"558",15,1.94313412765041,3,30.0587997441036,1
"559",15,1.94313412765041,4,6.96963801718895,1
"560",15,1.94313412765041,5,-12.1659219999572,1
"561",15,2.91749587003142,1,39.5188947617157,1
"562",15,2.91749587003142,2,12.1431320363679,1
"563",15,2.91749587003142,3,9.24812517824072,1
"564",15,2.91749587003142,4,1.99308371645762,1
"565",15,2.91749587003142,5,-33.2914110445799,1
"566",15,5.34204335173126,1,18.8105658894386,1
"567",15,5.34204335173126,2,16.8334037393486,1
"568",15,5.34204335173126,3,27.7638051120107,1
"569",15,5.34204335173126,4,2.36028802984004,1
"570",15,5.34204335173126,5,-2.07774483506524,1
